"question_id","question","answer","created_at","updated_at","is_active"
1526,"#p162","","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1527,"もしすべてがうまく行けば、君たち全員を日光に連れていくよ。"," If everything goes well, I'll take all of you to Nikko.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1528,"もし慶応の試験に合格したらほしい物を何でも買ってやるよ。"," If you pass the exam to Keio, I'll get you anything you want.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1529,"もし明日までに晴れあがらなければ、ハイキングに行かないことにしよう。"," If it doesn't clear up by tomorrow, let's not go hiking.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1530,"もしJRがストをやったら私は家にいます。"," If the JR Line goes on strike tomorrow, I'll stay at home.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1531,"明日暑かったら、私は海へ泳ぎに行きます。"," If it's hot tomorrow, I'll go swimming in the ocean.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1532,"明日風が強ければ、泳ぎに行きません。"," If it's windy tomorrow, I won't go swimming.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1533,"#p171","","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1534,"父はもう外出してしまいました。"," My father has already gone out.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1535,"息子はちょうど今帰宅したところです。"," My son has just come home.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1536,"会合はちょうど今始まったところです。"," The meeting has just started.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1537,"彼はもう家を出ました。"," He's already left home.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1538,"彼はもう寝てしまいました。"," He's already gone to bed.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1539,"私はちょうど今昼食を食べたところです。"," I've just eaten lunch.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1540,"#p172","","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1541,"暑くなりました。"," It's gotten hot.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1542,"祖父が最近病気になりました。"," My grandfather has gotten sick lately.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1543,"２人は今日結婚したんです。"," They've gotten married today.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1544,"私はお腹がすいてしまった。"," I've gotten hungry.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1545,"私はこのレストランの料理に飽きてしまった。"," I've gotten tired of the food in this restaurant.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1546,"パーティは今始まったばかりです。"," The party's just started.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1547,"#p173","","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1548,"私は去年の秋からこのアパートに住んでいます。"," I've lived in this apartment since last fall.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1549,"私は長年このカメラが欲しかったんです。"," I've wanted this camera for a long time.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1550,"私は過去１０年間彼を愛しています。"," I've loved him for the past ten years.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1551,"私は先週の水曜日から風邪をひいているんです。"," I've had a cold since last Wednesday.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1552,"私は大学生のときから彼らを知っています。"," I've known them since I was a college student.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1553,"私は昨日から少し熱があるんです。"," I've had a slight fever since yesterday.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1554,"私はおとといから咳が出るんです。"," I've had a cough since the day before yesterday.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1555,"私は今日の午後から頭痛がするんです。"," I've had a headache since this afternoon.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1556,"#p174","","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1557,"私は子どものときから犬が怖いんです。"," I've been afraid of dogs since I was a child.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1558,"私は中学生のときから英語が苦手なんです。"," I've been weak in English since I was a junior high school student.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1559,"私はその時から主人を誇りにしています。"," I've been proud of my husband since then.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1560,"私はその時から彼にうんざりしています。"," I've been tired of him since then.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1561,"私は学生のときからこの仕事に興味があるんです。"," I've been interested in this business since I was a student.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1562,"私はその時から彼のことを心配しています。"," I've been worried about him since then.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1563,"私はその時からがっかりしています。"," I've been discouraged since then.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1564,"#p175","","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1565,"息子はこの５年間弁護士をしています。"," My son has been an attorney for the past five years.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1566,"息子はこの１０年間公認会計士をしています。","My son has been a CPA for the past ten years.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1567,"父は過去２０年間外交官です。","My father has been a displomat for the past twenty years.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1568,"父は過去１０年間重役です。","My father has been an executive for the past ten years.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1569,"父は過去５年間専務取締役です。"," My father has been the Managing Director for the past five years.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1570,"父は過去２０年間医師です。"," My father has been a physician for the past twenty years.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1571,"#p176","","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1572,"彼はこの５年間ギリシャにいます。"," He's been in Greece for the last five years.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1573,"彼はこの１０年間トルコにいます。"," He's been in Turkey for the last ten years.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1574,"彼はこの８年間中西部にいます。"," He's been in the Midwest for the last eight years.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1575,"彼はこの１５年間中東にいます。"," He's been in the Middle East for the last fifteen years.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1576,"彼は一昨年からオランダにいます。"," He's been in Holland since the year before last.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1577,"彼は先々週から日本にいます。"," He's been in Japan since the week before last.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1578,"#p177","","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1579,"私達はタイを一度訪れたことがある。"," We've visited Thailand once.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1580,"彼は何回もテレビに出演したことがある。"," He's appeared on TV many times.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1581,"私は東京タワーに２度登ったことがある。"," I've gone up the Tokyo Tower twice.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1582,"私はこの本を１度読んだことがある。"," I've read this book once.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1583,"私たちは帝国ホテルで以前夕食を食べたことがある。"," We've had dinner at the Imperial Hotel before.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1584,"私たちは帝国ホテルに以前泊まったことがある。"," We've stayed at the Imperial Hotel before.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1585,"#p178","","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1586,"私は５回ポルトガルへ行ったことがある。"," I've been to Portugal five times.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1587,"私は何度もスイスへ行ったことがある。"," I've been to Switzerland many times.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1588,"私は何度もノルウェーへ行ったことがある。"," I've been to Norway many times.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1589,"彼女は２度私の別荘へ来たことがある。"," She's been to my vacation house twice.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1590,"彼女は２，３度私の事務所に来たことがある。"," She's been to my office two or three times.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1591,"彼女は３，４回ここへ来たことがある。"," She's been here three or four times.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1592,"彼女は２度外国へ行ったことがある。"," She's been abroad twice.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1593,"#p179","","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1594,"あなたはもう彼を起こしたのですか。"," Have you woken him up yet?","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1595,"彼はもう目を覚ましましたか。"," Has he woken up yet?","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1596,"彼はもう奥さんと別れたのですか。"," Has he left his wife yet?","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1597,"８月号はもう出ましたか。"," Has the August issue come out yet?","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1598,"あなたはもう彼に手紙を書きましたか。"," Have you written to him yet?","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1599,"あなたはもう彼から手紙をもらいましたか。"," Have you got a letter from him yet?","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1600,"#p180","","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1601,"あなたは恋したことがあるのですか。"," Have you ever fallen in love?","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1602,"あなたは大学で教えたことがあるのですか。"," Have you ever taught at college?","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1603,"あなたは離婚したことがあるのですか。"," Have you ever got divorced?","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1604,"あなたはアメリカに留学したことがあるのですか。"," Have you ever studied in America?","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1605,"あなたはフランス料理を食べたことがあるのですか。"," Have you ever tried French food?","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1606,"あなたはドイツのワインを飲んだことがあるのですか。"," Have you ever tried German wine?","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1607,"#p181","","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1608,"あなたは何回外国へ行ったことがあるのですか。"," How many times have you been abroad?","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1609,"あなたは何回エジプトに行ったことがあるのですか。","How many times have you been to Egypt?","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1610,"あなたは何回フィリピンへ行ったことがあるのですか。"," How many times have you been to the Phillipines?","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1611,"彼らは何回ここへ来たことがあるのですか。"," How many times have they been here?","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1612,"彼らは何回東京へ来たことがあるのですか。"," How many times have they been to Tokyo?","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1613,"彼らは何回ウォッカを飲んだことがあるのですか。"," How many times have they tried Vodka?","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1614,"彼らは何回メキシコ料理を食べたことがあるのですか。"," How many times have they tried Mexian food?","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1615,"#p182","","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1616,"あなたは何年東京に住んでいるのですか。"," How many years have you lived in Tokyo?","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1617,"あなたは何年公務員をしているのですか。"," How many years have you been a civil servant?","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1618,"あなたは何年彼らを知っているのですか。"," How many years have you known them?","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1619,"あなたはいつから風邪をひいているのですか。"," How long have you had a cold?","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1620,"あなたはいつから熱があるのですか。"," How long have you had a fever?","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1621,"あなたはいつから下痢をしているのですか。"," How long have you had diarrhea? [dīəˈrēə]","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1622,"#p183","","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1623,"彼はまだ大学を卒業していません。"," He hasn't graduated from college yet.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1624,"彼はまだ出社していません。"," He hasn't come to the office yet.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1625,"彼はまだ彼女と結婚していません。"," He hasn't married her yet.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1626,"彼はまだ咳が治っていません。"," He hasn't got over his cough yet.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1627,"家賃はまだ上がっていません。"," The rent hasn't gone up yet.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1628,"景気はまだ上向いていません。"," Business hasn't looked up yet.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1629,"#p184","","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1630,"私は交通事故を起こしたことはありません。"," I've never caused a car accident.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1631,"私は海外旅行したことはありません。"," I've never traveled overseas.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1632,"私は誰にも恋したことはありません。"," I've never fallen in love with anyone.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1633,"私はヴェトナム料理を食べたことがありません。"," I've never tried Vietnamese food.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1634,"私はドイツのビールを飲んだことがありません。"," I've never tried German beer.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1635,"私は銀行で働いたことがありません。"," I've never worked at a bank.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1636,"#p187","","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1637,"三越は伊勢丹より古い。"," Mitsukoshi is older than Isetan.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1638,"ニューヨークは東京より小さい。"," New York is smaller than Tokyo.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1639,"社長は部長より若い。"," The President is younger than the General Manager.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1640,"うちの会社はあなたの会社より小さい。"," Our company is smaller than yours.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1641,"英語はギリシャ語よりやさしい。"," English is easier than Greek.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1642,"８月は７月より暑い。"," August is hotter than July.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1643,"東京はロンドンより大きい。"," Tokyo is bigger than London.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1644,"#p188","","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1645,"ヒルトンはシェラトンより有名です。"," The Hilton is more famous than the Sheraton.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1646,"ビルはジムより柔軟性がある。"," Bill is more flexible than Jim.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1647,"この車はあの車より耐久性がある。"," This car is more durable than that one.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1648,"父は母より保守的です。"," My father is more conservative than my mother.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1649,"メアリーはベティより洗練されている。"," Mary is more sophisticated than Betty.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1650,"この機械はあの機械より精巧です。"," This machine is more sophisticated than that one.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1651,"あなたは彼女より魅力的です。"," You're more attractive than she is.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1652,"#p189","","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1653,"このピアノはあのピアノよりいい。"," This piano is better than that one.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1654,"フランス料理はアメリカの料理よりおいしい。"," Frensh food is better than American food.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1655,"フランスの車はドイツの車より質が落ちる。"," French cars are worse than German ones.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1656,"彼は昨日より具合が悪い。"," He's worse than he was yesterday.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1657,"日本はフランスより車を生産します。"," Japan produces more cars than France.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1658,"ロンドンには東京より公園が多い。"," London has more parks than Tokyo.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1659,"イタリア人は日本人よりもワインを飲む。"," Italian people drink more wine than Japanese people.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1660,"アジア人はヨーロッパ人よりも米を食べる。"," Asians eat more rice than Europeans.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1661,"#p191","","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1662,"彼は私より熱心に働きます。"," He works harder than I do.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1663,"彼は私より早くここへ来ました。"," He got here earlier that I did.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1664,"彼は私より食べるのが速い。"," He eats faster than I do.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1665,"彼はあなたより早口だ。"," He speaks faster than you do.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1666,"彼はあなたより遅く退社しました。"," He left the office later than you did.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1667,"彼はあなたよりゆっくり話す。"," He speaks slower than you do.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1668,"#p192","","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1669,"私はイングランドよりアメリカの方が好きです。"," I like America better than England.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1670,"私は無地のネクタイより水玉のネクタイの方が好きです。"," I like polka-dot ties better than plain ties.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1671,"彼はギリシャ語よりポルトガル語の方が上手に話します。"," He speaks Portuguese better than Greek.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1672,"彼は私よりギターを上手に弾きます。"," He plays the guitar better than I do.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1673,"彼はオランダよりベルギーの方がよく知っています。"," He knows Belguim better than Holland.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1674,"彼は私よりこの辺をよく知っています。"," He knows this area better than I do.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1675,"#p193","","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1676,"日本は世界で一番安全な国です。"," Japan is the safest country in the world.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1677,"オックスフォードがイングランドで一番古い大学です。"," Oxford is the oldest university in England.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1678,"ロードアイランドが合衆国で一番小さい州です。"," Rhode Island is the smallest state in the United States.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1679,"あれが日本で一番高いビルです。"," That is the tallest building in Japan.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1680,"エヴェレストは世界で一番高い山です。"," Mt. Everest is the highest mountain in the world.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1681,"ミシシッピーは合衆国で一番長い川です。"," The Mississippi is the longest river in the United States.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1682,"#p194","","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1683,"富士山は日本で一番美しい山です。"," Mt. Fuji is the most beautiful mountain in Japan.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1684,"彼は日本で一番有力な政治家です。"," He's the most influential politician in Japan.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1685,"この辺は世界で一番危険な地域です。"," This area is the most dangerous district in the world.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1686,"アメリカ人は世界で最も個人主義的な国民です。"," Americans are the most individualistic people in the world.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1687,"彼は皆の中で一番創造力に富んだ人です。"," He's the most creative guy of all.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1688,"私達の制度が世界で一番能率的です。"," Our system is the most efficient in the world.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1689,"#p197","","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1690,"彼の身長は私と同じです。"," He's as tall as I am.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1691,"イタリア料理はフランス料理と同じように美味しい。"," Italian food is as good as French food.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1692,"彼はあなたと同じように頭がいい。"," He's as bright as you are.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1693,"彼はあなたと同じように有名です。"," He's as famous as you are.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1694,"シカゴはニューヨークと同じように危険です。"," Chicago is as dangerous as New York.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1695,"彼はあなたと同じように保守的です。"," He's as conservative as you.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1696,"#p198","","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1697,"彼女は私と同じように早く起きる。"," She gets up as early as I do.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1698,"彼女はあなたと同じように早口です。"," She talks as fast as you do.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1699,"彼女はあなたと同じように上手にフランス語が話せる。"," She can speak French as well as you.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1700,"彼女はあなたと同じように静かに話す。"," She talks as quietly as you do.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1701,"彼女はあなたと同じように親切に私を手伝ってくれた。"," She helped me as kindly as you did.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1702,"彼女はあなたと同じようにゆっくり話す。"," She speaks as slow as you do.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1703,"彼女はあなたと同じように美しくピアノを弾きました。"," She played the piano as beautifully as you.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1704,"#p199","","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1705,"私はあなたほど注意深くありません。"," I'm not as careful as you.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1706,"私はあなたほど金持ちではありません。"," I'm not as rich as you.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1707,"彼女はあなたほど社交的ではありません。"," She isn't as sociable as you.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1708,"彼女はあなたほど外向的ではありません。"," She isn't as outgoing as you.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1709,"彼女はあなたほど魅力的ではありません。"," She isn't as attractive as you.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1710,"私はあなたほど楽観的ではありません。"," I'm not as optimistic as you.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1711,"#p200","","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1712,"私の意見とあなたの意見は同じです。"," My opinion is the same as yours.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1713,"私達のアパートの番号とあなたのアパートの番号は同じです。"," Our apartment number is the same as yours.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1714,"私達の宗教とあなたの宗教は同じです。"," Our religion is the same as yours.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1715,"私達の宗派はあなたの宗派と同じです。"," Our denomination is the same as yours.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1716,"彼の専攻と私の専攻は同じです。"," His major is the same as mine.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1717,"彼の母校と私の父の母校は同じです。"," His alma mater is the same as my father's.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1718,"#p201","","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1719,"私達は彼らと同じ階に住んでいます。"," We live on the same floor as they do.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1720,"私の事務所は彼の事務所と同じ通りにあります。"," My office is on the same street as his.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1721,"彼は私と同じバスに乗っていました。"," He was on the same bus as I was.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1722,"彼は私と同じ沿線に住んでいます。"," He lives on the same line as I do.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1723,"彼は私と同じ日に生まれました。"," He was born on the same day as I was.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1724,"あなたの名前は彼の名前と同じページに出ています。"," Your name is on the same page as his.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1725,"#p202","","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1726,"私は彼と同じバスの停留所で下車しました。"," I got off at the same bus stop as he did.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1727,"私は彼と同じパーティに出席していました。"," I was at the same party as he was.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1728,"私は彼と同じスーパーで働いています。"," I work at the same supermarket as he does.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1729,"私は彼と同じ空港で飛行機に乗りました。"," I got on the plane at the same airport as he did.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1730,"私は彼と同じホテルに泊まっていました。"," I was staying at the same hotel as he was.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1731,"彼は父と同じ年に亡くなりました。"," He passed away in the same year as my father.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1732,"彼と私と同じ科目を専攻しました。"," He majored in the same subject as I did.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1733,"彼は私と同じ科目が苦手なのです。"," He's weak in the same subject as I am.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1734,"彼は私と同じ百科辞典でそれを調べました。"," He looked it up in the same encyclopedia as I did.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1735,"彼は彼女と同じ事故で死亡しました。"," He was killed in the same accident as she was.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1736,"彼は彼女と同じ町でマンションを買いました。"," He bought a condo in the same city as she did.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1737,"#p203","","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1738,"彼は私と同じ大学を卒業しました。"," He guraduated from the same college as I did.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1739,"彼は私と同じ県の出身です。"," He's from the same prefecture as I am.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1740,"彼は私と同じ教会へ行っています。"," He goes to the same church as I do.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1741,"彼は私と同じ政党に所属しています。"," He belongs to the same political party as I do.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1742,"彼は私と同じ雑誌を購読しています。"," He subscribes to the same magazine as I do.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1743,"彼は私と同じ会社に勤めています。"," He works for the same company as I do.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1744,"###","","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1745,"### 話すための英文法 Step3 初級編I","","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
